title,summary_impact,json,link
"MIC đặt mục tiêu lợi nhuận tăng tới 75%, giữ vững top 4 thị phần","Kế hoạch tăng trưởng lợi nhuận 75% và duy trì vị thế top 4 thị phần bảo hiểm phi nhân thọ thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""Tổng công ty cổ phần Bảo hiểm Quân đội (MIC) đặt mục tiêu lợi nhuận tăng 75% và giữ vững top 4 thị phần"",
  ""summary_impact"": ""Kế hoạch tăng trưởng lợi nhuận 75% và duy trì vị thế top 4 thị phần bảo hiểm phi nhân thọ thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu bảo hiểm tăng tối thiểu 25%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Giữ vững vị thế top 4 thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://thoibaotaichinhvietnam.vn/mic-dat-muc-tieu-loi-nhuan-tang-toi-75-giu-vung-top-4-thi-phan-173532.html
"ĐHCĐ Bảo hiểm Quân đội: Kiện toàn nhân sự cấp cao, mục tiêu lợi nhuận 2025 tăng 75%","Mục tiêu lợi nhuận 75% và cổ tức 10% năm 2024 làm tăng kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""ĐHCĐ Bảo hiểm Quân đội: Kiện toàn nhân sự cấp cao, mục tiêu lợi nhuận 2025 tăng 75%"",
  ""summary_impact"": ""Mục tiêu lợi nhuận 75% và cổ tức 10% năm 2024 làm tăng kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu bảo hiểm gốc đạt 5.017 tỷ đồng, tăng trưởng 7,2%."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/dhcd-bao-hiem-quan-doi-kien-toan-nhan-su-cap-cao-muc-tieu-loi-nhuan-2025-tang-75-188250331154525413.chn
Bảo hiểm Quân đội (MIC) đặt mục tiêu lợi nhuận tăng mạnh 75%,"Mục tiêu lợi nhuận tăng 75% và giữ vững thị phần thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""Bảo hiểm Quân đội (MIC) đặt mục tiêu lợi nhuận tăng mạnh 75%"",
  ""summary_impact"": ""Mục tiêu lợi nhuận tăng 75% và giữ vững thị phần thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận tăng 75%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng thị phần nhờ vị trí Top 4 thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://baodautu.vn/bao-hiem-quan-doi-mic-dat-muc-tieu-loi-nhuan-tang-manh-75-d253205.html
Bảo hiểm MIC đạt lợi nhuận sau thuế quý 1/2025 tăng 31%,"Lợi nhuận sau thuế tăng 31% nhờ cải thiện hiệu quả chi phí và doanh thu, hỗ trợ định giá DCF với kỳ vọng tăng trưởng bền vững.","{
  ""title"": ""Bảo hiểm MIC đạt lợi nhuận sau thuế quý 1/2025 tăng 31%"",
  ""summary_impact"": ""Lợi nhuận sau thuế tăng 31% nhờ cải thiện hiệu quả chi phí và doanh thu, hỗ trợ định giá DCF với kỳ vọng tăng trưởng bền vững."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận sau thuế tăng 31%."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://thuonggiaonline.vn/bao-hiem-mic-dat-loi-nhuan-sau-thue-quy-12025-tang-31-post559535.html
Bảo hiểm MIC đặt tham vọng lợi nhuận tăng 75% trong năm 2025,"Mục tiêu lợi nhuận tăng 75% và doanh thu tăng 25% so với năm trước thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""Bảo hiểm MIC đặt tham vọng lợi nhuận tăng 75% trong năm 2025"",
  ""summary_impact"": ""Mục tiêu lợi nhuận tăng 75% và doanh thu tăng 25% so với năm trước thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận trước thuế tăng 75%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://mekongasean.vn/ba-o-hie-m-mic-dat-tham-vong-loi-nhuan-tang-75-trong-nam-2025-39178.html
Bảo hiểm Quân đội (MIC) báo lãi 308 tỷ đồng trong năm 2024,"Doanh thu bảo hiểm gốc tăng 7,2% và vị trí Top 4 thị trường góp phần nâng cao kỳ vọng lợi nhuận, tác động tích cực đến định giá DCF.","{
  ""title"": ""Bảo hiểm Quân đội (MIC) báo lãi 308 tỷ đồng trong năm 2024"",
  ""summary_impact"": ""Doanh thu bảo hiểm gốc tăng 7,2% và vị trí Top 4 thị trường góp phần nâng cao kỳ vọng lợi nhuận, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng lợi nhuận đạt 308,1 tỷ đồng"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng thị phần nhờ vị trí Top 4""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bao-hiem-quan-doi-mic-bao-lai-308-ty-dong-trong-nam-2024-post362124.html
"Chi phí tăng cao, Bảo hiểm MIC (MIG) có thể “vỡ” kế hoạch lợi nhuận năm nay","Chi phí tăng mạnh và lãi suất vay cao ảnh hưởng tiêu cực đến lợi nhuận, làm giảm định giá DCF do dòng tiền dự kiến giảm.","{
  ""title"": ""Chi phí tăng cao, Bảo hiểm MIC có thể “vỡ” kế hoạch lợi nhuận năm nay"",
  ""summary_impact"": ""Chi phí tăng mạnh và lãi suất vay cao ảnh hưởng tiêu cực đến lợi nhuận, làm giảm định giá DCF do dòng tiền dự kiến giảm."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu tăng 13%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://tapchicongthuong.vn/chi-phi-tang-cao--bao-hiem-mic--mig--co-the--vo--ke-hoach-loi-nhuan-nam-nay-128533.htm
MIC triển khai mô hình Bán trực tiếp Bancas MB – MIC,"Mô hình bán trực tiếp Bancas MB – MIC nâng cao trải nghiệm khách hàng với tốc độ xử lý đơn hàng nhanh chóng, thúc đẩy doanh thu và tăng giá trị thương hiệu.","{
  ""title"": ""MIC triển khai mô hình Bán trực tiếp Bancas MB – MIC"",
  ""summary_impact"": ""Mô hình bán trực tiếp Bancas MB – MIC nâng cao trải nghiệm khách hàng với tốc độ xử lý đơn hàng nhanh chóng, thúc đẩy doanh thu và tăng giá trị thương hiệu."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/mic-trien-khai-mo-hinh-ban-truc-tiep-bancas-mb-mic-post223601.html
AM Best xếp hạng năng lực tài chính Bảo hiểm MIC mức tốt,"Kết quả tài chính mạnh mẽ và hiệu quả quản trị, cùng với chiến lược chuyển đổi số toàn diện, làm tăng kỳ vọng dòng tiền tương lai và tác động tích cực đến định giá DCF.","{
  ""title"": ""AM Best xếp hạng năng lực tài chính Bảo hiểm MIC mức tốt"",
  ""summary_impact"": ""Kết quả tài chính mạnh mẽ và hiệu quả quản trị, cùng với chiến lược chuyển đổi số toàn diện, làm tăng kỳ vọng dòng tiền tương lai và tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://vnexpress.net/am-best-xep-hang-nang-luc-tai-chinh-bao-hiem-mic-muc-tot-4917526.html
MIC bổ nhiệm 1 Phó Tổng Giám đốc,"Bổ nhiệm Phó Tổng Giám đốc và báo cáo đầu tư vốn làm ảnh hưởng đến khả năng sinh lời và chi phí vốn, tác động đến định giá DCF.","{
  ""title"": ""Tổng Công ty CP Bảo hiểm Quân đội (MIC) bổ nhiệm Phó Tổng Giám đốc"",
  ""summary_impact"": ""Bổ nhiệm Phó Tổng Giám đốc và báo cáo đầu tư vốn làm ảnh hưởng đến khả năng sinh lời và chi phí vốn, tác động đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh."",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Tổng số vốn đã huy động từ đợt chào bán này là 460 tỷ đồng, được sử dụng để đầu tư nâng cao hệ thống công nghệ thông tin và triển khai đầu tư tài chính."",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/mic-bo-nhiem-1-pho-tong-giam-doc-188251010162153155.chn
"ĐHĐCĐ Bảo hiểm Quân đội (MIC): Mục tiêu Top 4 thị phần phi nhân thọ, mục tiêu lợi nhuận tăng 25%","Mục tiêu lợi nhuận tăng 25% và đạt TOP 4 thị phần phi nhân thọ thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""ĐHĐCĐ Bảo hiểm Quân đội (MIC): Mục tiêu Top 4 thị phần phi nhân thọ, mục tiêu lợi nhuận tăng 25%"",
  ""summary_impact"": ""Mục tiêu lợi nhuận tăng 25% và đạt TOP 4 thị phần phi nhân thọ thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận tăng 25%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""TOP 4 thị phần phi nhân thọ""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Đẩy mạnh các dự án về hàng hải và tài sản"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""Phát hành 26 triệu cổ phiếu cho cổ đông hiện hữu và 2.8 triệu cổ phiếu cho cán bộ nhân viên (esop)"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/dhdcd-bao-hiem-quan-doi-mic-muc-tieu-top-4-thi-phan-phi-nhan-tho-muc-tieu-loi-nhuan-tang-25-18824041022200986.chn
"ĐHĐCĐ Bảo hiểm Quân đội: Lợi nhuận kế hoạch tăng 35%, CEO hứa vào top 4 thị phần","Kế hoạch tăng lợi nhuận 35% và tăng vốn điều lệ 35% làm tăng kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""ĐHĐCĐ Bảo hiểm Quân đội: Lợi nhuận kế hoạch tăng 35%, CEO hứa vào top 4 thị phần"",
  ""summary_impact"": ""Kế hoạch tăng lợi nhuận 35% và tăng vốn điều lệ 35% làm tăng kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận kế hoạch tăng 35%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Hướng tới top 4 thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Tăng vốn điều lệ 35%"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""Tăng vốn điều lệ 35%"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://baodautu.vn/dhdcd-bao-hiem-quan-doi-loi-nhuan-ke-hoach-tang-35-ceo-hua-vao-top-4-thi-phan-d164416.html
Bảo hiểm quân đội : MIC bổ nhiệm 1 Phó Tổng Giám đốc,NONE,"{
  ""title"": ""Bảo hiểm quân đội : MIC bổ nhiệm 1 Phó Tổng Giám đốc"",
  ""summary_impact"": ""NONE"",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/bao-hiem-quan-doi.html
"Bảo hiểm Quân đội (MIC): Quý 1/2022 lợi nhuận tăng 82% cùng kỳ năm trước, năm 2022 tăng vốn 35%, tìm kiếm cổ đông chiến lược","Lợi nhuận tăng 82% cùng kỳ và tăng vốn điều lệ 35% thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF. Chiến lược số hóa và mở rộng kênh bán hàng số góp phần tăng trưởng doanh thu.","{
  ""title"": ""Bảo hiểm Quân đội (MIC): Quý 1/2022 lợi nhuận tăng 82% cùng kỳ năm trước, năm 2022 tăng vốn 35%, tìm kiếm cổ đông chiến lược"",
  ""summary_impact"": ""Lợi nhuận tăng 82% cùng kỳ và tăng vốn điều lệ 35% thúc đẩy kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF. Chiến lược số hóa và mở rộng kênh bán hàng số góp phần tăng trưởng doanh thu."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu bảo hiểm gốc hơn 1247 tỷ đồng, tăng 40% so với cùng kỳ"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Mở rộng kênh bán hàng số và tăng thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/bao-hiem-quan-doi-mic-quy-1-2022-loi-nhuan-tang-82-cung-ky-nam-truoc-chia-co-tuc-15-co-phieu-tang-von-35-20220421095522457.chn
MIG : Một công ty bảo hiểm sắp trả cổ tức gồm cả tiền mặt và cổ phiếu,Tác động của việc trả cổ tức đến định giá DCF,"{
  ""title"": ""MIG : Một công ty bảo hiểm sắp trả cổ tức gồm cả tiền mặt và cổ phiếu"",
  ""summary_impact"": ""Tác động của việc trả cổ tức đến định giá DCF"",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/mig.html
